Station_Id , obs_val
01RT0032,13.214285714285714,
01RT0032,0.21428571428571427,
01RT0032,0.0,
01RT0032,10.257142857142856,
01RT0032,1.8571428571428572,
01RT0032,12.0,
01RT0032,14.557142857142859,
01RT0032,0.2714285714285714,
01RT0032,2.3857142857142857,
01RT0032,2.7142857142857144,
01RT0032,12.057142857142859,
01RT0032,8.428571428571429,
01RT0032,20.428571428571427,
01RT0032,0.42857142857142855,
01RT0032,9.171428571428573,
01RT0032,0.2857142857142857,
01RT0032,10.671428571428573,
01RT0032,8.5,
01RT0032,21.099999999999998,
01RT0032,9.200000000000001,
01RT0032,0.6428571428571429,
01RT0032,13.928571428571429,
01RT0032,9.885714285714286,
01RT0032,22.271428571428572,
01RT0032,6.285714285714286,
01RT0032,1.0,
01RT0032,2.642857142857143,
01RT0032,0.6428571428571429,
01RT0032,2.742857142857143,
01RT0032,2.0714285714285716,
01RT0032,7.142857142857143,
01RT0032,0.0,
01RT0032,0.0,
01RT0032,0.0,
01RT0032,6.142857142857143,
01RT0032,3.2857142857142856,
01RT0032,10.214285714285714,
01RT0032,3.5,
01RT0032,0.0,
01RT0032,0.0,
01RT0032,1.4285714285714286,
01RT0032,27.571428571428573,
01RT0032,1.0,
01RT0032,7.8999999999999995,
01RT0032,20.714285714285715,
01RT0032,5.428571428571429,
01RT0032,16.47142857142857,
01RT0032,12.157142857142857,
01RT0032,16.428571428571427,
01RT0032,5.428571428571429,
01RT0032,3.5714285714285716,
01RT0032,0.0,
