Station_Id , obs_val
01PU0013,3.042857142857143,
01PU0013,0.3,
01PU0013,0.0,
01PU0013,1.0714285714285714,
01PU0013,0.0,
01PU0013,1.4428571428571428,
01PU0013,1.8571428571428572,
01PU0013,6.014285714285714,
01PU0013,0.0,
01PU0013,2.2142857142857144,
01PU0013,4.0285714285714285,
01PU0013,6.914285714285714,
01PU0013,0.0,
01PU0013,0.0,
01PU0013,0.8285714285714285,
01PU0013,0.0,
01PU0013,4.171428571428572,
01PU0013,2.442857142857143,
01PU0013,8.042857142857143,
01PU0013,0.0,
01PU0013,0.028571428571428574,
01PU0013,5.457142857142857,
01PU0013,2.0571428571428574,
01PU0013,0.08571428571428572,
01PU0013,0.0,
01PU0013,0.5471444181551409,
01PU0013,15.674209730031423,
01PU0013,29.215589498872212,
01PU0013,38.95590504871042,
01PU0013,68.70045209410857,
01PU0013,22.274322461621505,
01PU0013,0.0,
01PU0013,0.0,
01PU0013,0.0,
01PU0013,5.557142857142858,
01PU0013,20.728571428571428,
01PU0013,3.1428571428571423,
01PU0013,0.1285714285714286,
01PU0013,0.0,
01PU0013,0.7000000000000001,
01PU0013,0.34285714285714286,
01PU0013,28.571428571428573,
01PU0013,0.0,
01PU0013,8.271428571428572,
01PU0013,6.071428571428571,
01PU0013,0.0,
01PU0013,11.6,
01PU0013,2.971428571428571,
01PU0013,1.3857142857142857,
01PU0013,2.2285714285714286,
01PU0013,0.0,
01PU0013,0.0,
