"MOH_name","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52"
"Thampalakamam","16.74285714285714","6.128571428571428","1.0142857142857142","4.742857142857143","21.857142857142858","6.357142857142857","22.528571428571432","0.0","11.985714285714286","10.885714285714286","7.442857142857143","3.871428571428572","0.0","0.0","0.35714285714285715","0.0","0.0","1.1285714285714286","17.77142857142857","0.0","0.0","0.17142857142857143","0.0","0.0","0.0","0.0","9.257142857142856","0.0","0.0","0.0","0.0","10.6","0.07142857142857142","2.6142857142857143","0.0","0.3","0.0","0.0","0.0","0.0","1.9714285714285713","3.0","0.0","3.7571428571428567","7.971428571428571","2.0285714285714285","9.214285714285714","9.428571428571429","17.3","1.6428571428571428","1.0714285714285714","0.0"
"Baddegama","7.780526250879373","0.09879164509410165","0.0","6.202561219083736","0.0","6.902701289709989","6.34037039773222","2.3966455081178726","11.074558950308695","3.7958477966737956","4.584748489518704","7.693790140719004","8.486136065941915","3.6187746842935007","35.8200582968898","49.811172923734546","61.41503853145493","18.26702773875544","4.379089344325783","8.729793790539953","3.689012749345912","10.032425044936815","6.498012379358336","12.292483736374727","2.0899645384788683","7.532761214439825","1.362970087087283","2.223070799713071","15.404124189200955","17.289511873829174","4.145843012465325","0.28054025794199794","0.19543715321197408","2.4185779882381726","2.6157926561524305","19.81010105818857","16.707334171811144","9.268941826303648","1.3926658281888575","6.355295307127446","5.016105250175874","19.468969840428898","9.75310714896334","15.951609775513568","27.592684273897174","0.11854997411292197","3.376290005177416","1.2411076422801095","0.015806663215056267","3.7469068580992846","0.9200849301048893","1.1294952035791341"
"Katana","3.00382990909579","17.172361658318263","0.0","0.17530168853940656","0.25217961996724353","3.001808983171935","13.831404911688887","7.6825690985185355","3.3396501081311416","1.4574582459101493","2.4895432811144964","11.760756302510272","0.33758297269223897","0.0","8.32288662095727","15.356342514608698","1.9446461419145558","16.200976109806348","5.119799578290206","1.7261712213382958","3.7266578886207014","25.238119790910822","5.1741312858066415","10.144188067071195","3.4361283913190395","2.3400064717360474","2.7024505996372508","0.6482324027743197","3.474727603423736","7.401705575105305","1.3261320611572038","0.05432759975965876","0.004289021033657271","0.7481543316267368","9.658636718542795","10.787293919101439","26.340845855245753","3.7262344953647686","0.9568169905177529","0.554284513366901","3.0904147038923293","9.92791348099727","0.24426385785316207","9.398005217055239","3.4218153631567216","9.763651035419167","1.9334089865358477","1.3035178977114443","0.714014870242091","2.0586681401761755","0.06048704438987392","0.0"
"Medagama","13.679217263746212","14.67250697914542","0.0","6.517672574460136","0.020402121765491863","3.490581313343201","10.407640675572189","7.975663051716206","2.7500942485524655","2.5019894635781097","3.5447408801885025","10.882986548548146","1.5040846534029686","0.2040212176549186","17.01420475356675","2.519662038038245","10.715767691879426","9.180382062599671","7.645334757309518","2.6672786721383357","0.20423267014841776","13.164656661218947","14.853546354614156","12.151343628403328","15.05678338790391","2.003046726045605","11.706941072204424","5.23221203173805","2.1830270289076292","4.434835852796656","15.296488078468698","0.0","0.09803168167124053","0.2040212176549186","6.35271987975029","10.370792403808858","15.708149971695807","4.001333960848262","0.0","0.010201060882745932","0.0","21.45718333750234","0.5693968173517623","21.53883592520222","1.6379460145903104","1.7276815179595146","21.27511327523311","1.6795978782345082","3.5906658943406016","3.3459479695406658","1.780380252460455","0.24916385758106965"
"Karandeniya","6.916673877947937","0.4012761223093235","0.0","6.687423367982742","0.0","6.87666750016722","6.939429846984715","6.703456937327498","9.660200970863334","4.276553570785419","3.578736633252112","14.148845814683733","6.792678472027019","7.007999546355191","35.10922564176871","43.40871187597815","54.04172210489453","21.75193820236076","4.412494591539047","15.005195661051022","4.496912244824455","16.001326273883947","6.633368266015429","17.171592652384994","2.764336989584597","7.908994386523924","1.2522229589815397","1.9490121430886778","17.728931479387864","19.333851377549188","4.308028163456414","0.23414989800696076","0.718052550855026","1.3530569899962146","3.936743162864713","15.428931479387867","14.834047347409197","9.044329235026481","1.2067725512666438","5.800236990099119","4.443114643075815","25.330278263391364","7.85657770513089","18.260403824610346","25.89141806331566","3.247168621318868","2.6185675512923696","0.16210377554328054","0.0","1.8567828063264202","0.3782421429343212","0.8341498980069607"
"Walallavita","6.811721811962716","2.200398559266654","0.0","3.738860866569785","0.17885241796610793","8.187034180974509","8.978117115895932","9.469956170933786","9.190552688523692","26.453413142177947","47.89373330140984","83.12148350641787","137.91500800829107","3.614827527174851","15.998159086516054","4.696127443757746","11.962012067760503","21.935821291092747","17.84880913852521","21.071240902203037","8.540300060745253","29.765432649844826","18.39662701639961","15.69578781995031","8.023095664136797","11.757886957725326","5.690840669476149","5.588991852613787","16.666601442666984","15.71013975851057","11.104785545328227","2.019785357303142","1.2874848577019011","1.3323904163302054","12.425767936002813","24.09025834976087","21.722275315067883","10.989666279353594","0.1258567740145875","7.704687511898034","9.114306186773097","18.38752438431402","6.245250026396855","21.112809740499934","14.949450918044253","12.61923123068898","4.757526166026271","47.14873684810035","156.13183719278047","164.4809881342819","185.65745092926298","188.56534744614478"
"MC+AC0-Matara","4.185714285714286","1.3857142857142857","0.0","0.2285714285714286","0.0","0.0","6.042857142857143","0.0","1.0","5.114285714285714","0.0","0.0","0.0","0.0","4.857142857142857","0.0","0.0","0.0","0.0","0.0","8.571428571428571","4.271428571428571","6.185714285714284","8.12857142857143","0.0","6.728571428571428","2.0714285714285716","0.0","9.828571428571427","0.0","1.1428571428571428","0.0","0.0","0.6142857142857142","0.0","10.457142857142857","6.057142857142857","6.92857142857143","0.08571428571428572","3.6714285714285717","13.299999999999999","5.742857142857143","6.185714285714286","15.257142857142856","0.6571428571428571","1.4428571428571428","3.3428571428571425","5.142857142857143","3.042857142857143","0.0","7.528571428571429","2.142857142857143"
"Kilinochchi","0.3386802284778112","14.700843650616433","0.27226386936508584","0.0","0.5902509676658424","21.120314700707528","19.596273935862875","0.32671664323810307","0.48952209775206457","9.73736211260065","1.4974512815079724","0.0","0.40839580404762876","0.0","10.917013195656354","6.275682188865228","4.764617713889003","0.09011465155203702","0.3757434997907213","3.4032983670635732","0.0","0.0","0.0","0.0","0.0","0.0","0.13982696261087843","0.0","0.0","0.0","0.0","6.032967555082941","0.0","0.0","5.430608240743527","0.0","1.3613193468254294","0.0","0.0","0.0","0.0","6.637077899968033","1.7016491835317866","5.061744668470063","13.532712470885357","1.9734915029233149","3.175115160760179","14.936928096593496","18.7219708798148","1.1446842828324264","0.0","1.633583216190515"
"Opanayaka","13.216742494283297","0.23223088992023017","0.034661961270240495","10.248383902368866","1.8681983671319786","12.000053408260818","14.554792893666908","0.2746864753384091","2.3904676209269993","2.7134845903734592","12.079200468860284","8.466224252447422","20.45287218724317","0.44411323246917894","9.202138321398355","0.296449346138505","10.682857939243412","8.529267726927722","21.080719617845055","9.193430783919508","0.6404537711203774","13.902561605553544","9.857888581828625","22.21962255843607","6.262588508780519","0.9965284630468944","2.6329766146059956","0.6426435098138749","2.734311821126421","2.068330892301185","7.12881077026227","0.0","0.0","0.0","6.161763667186365","3.28277683136935","10.196287130390381","3.491454678269278","0.0","4.806743473531039E-4","1.4232306024897274","27.556848116225527","1.0018158808677784","7.915702028680201","20.724700325145037","5.501153255021748","16.541980883967845","12.174019867561032","16.41959884075417","5.492821566334293","3.5838192879381183","0.002563596519216554"
"Thirappane","10.290145562815368","2.27174435614319","0.0","0.5775667919753199","1.2634902848385496","1.4755665597695597","5.684384587211733","0.2573083196050369","3.2630312341031478","2.0160752819846923","3.1304669981194913","4.797351912242381","2.039126314297715","0.01482336592489979","2.832148336470149","0.37394485870852323","2.1870550582777235","4.905731213281901","1.5876233855975384","0.0","0.0","0.5245772158999049","0.011858692739919834","0.0","0.0","0.0","0.5397685383668767","0.0","0.0","0.11203933354101901","0.0","0.8196688535188998","1.0489432195151676","0.0","5.241366163163574","17.599572515422587","37.633170678888874","48.88661720302411","49.6309827661866","0.0","0.04447009777469937","21.840974465638688","1.1707559804911225","4.628057444700843","6.259686322113338","1.1352061648616159","2.0654988539572776","4.510914324899948","0.9470323013631912","1.6752639686390594","0.10376356147429852","0.02964673184979958"
"Horana","3.3530743468750948","6.720524068203056","0.1895471738472817","0.1984662604233878","3.442455872592153","8.118448469302269","9.142193855851199","3.162283367837417","4.491118122561539","11.163976461475183","9.16669100150717","6.437881350853538","3.9314801893477003","0.688392496770068","3.495181762336276","0.25867829617904675","1.489698317532646","23.101937934632733","3.6510429064575","9.551746561109262","2.7533610142811615","13.326778711413423","7.791293950799022","8.711464840746006","6.01643490972608","5.712217913717602","8.708054913771688","18.11804127054344","50.422496286770105","98.70514585629827","30.0511321758558","3.404552027384998","0.23758492614820903","0.25011191349607237","31.990238749169542","134.9822531712176","175.97486991194168","195.21001629062104","193.30273858268504","5.364427759875392","5.976273107472842","18.49822085042773","2.3229624368061983","8.61597335718388","5.925625711813427","1.1044928703401236","7.125662122897673","5.646273986072344","5.010955595852034","6.376124783116751","0.439112311327985","0.06542843750221575"
"Kandaketiy","18.89750220116334","22.71521023306752","0.0","5.863471920313989","2.7810434374654434","6.168717972376001","16.904199109394582","1.1922837514693223","2.76914703356573","4.5165808752905505","2.461115720547107","0.6758412429610587","0.6388012985336615","0.19252156579661403","15.945525142104772","1.0301171827690312","7.668916850431727","6.505029204123129","9.636696691955244","8.310162889005474","3.1926695166585937","6.3986146910161175","5.6594685929618915","13.941666004776758","11.516337690335229","3.1515980201286315","8.177247900112295","3.855096291472381","4.661356219373729","2.180266595935327","7.963358841253374","0.9446514910402583","0.44570531029079963","1.7741519454679426","8.084762580124949","6.586089421856165","7.962005898000899","2.9179908523113274","0.0","0.16105076898748868","1.7502876025810092","14.023286006581314","6.127897635090917","15.78015232562325","1.3388039038245547","8.427926384632293","12.265332883647401","6.623426489322278","53.16386788536674","72.7554929913239","91.9452273875552","99.14481517779133"
"Thihagoda","4.185714285714286","1.3857142857142857","0.0","0.2285714285714286","0.0","0.0","6.042857142857143","0.0","1.0","5.114285714285714","0.0","0.0","0.0","0.0","4.857142857142857","0.0","0.0","0.0","0.0","0.0","8.571428571428571","4.271428571428571","6.185714285714285","8.12857142857143","0.0","6.728571428571429","2.0714285714285716","0.0","9.828571428571427","0.0","1.1428571428571428","0.0","0.0","0.6142857142857142","0.0","10.457142857142857","6.057142857142857","6.928571428571429","0.08571428571428572","3.6714285714285713","13.299999999999999","5.742857142857144","6.185714285714286","15.257142857142856","0.657142857142857","1.4428571428571428","3.3428571428571425","5.142857142857143","3.042857142857143","0.0","7.528571428571429","2.142857142857143"
"Anuradhapu","24.400000000000002","4.328571428571428","0.0","0.32857142857142857","1.9142857142857141","1.7714285714285716","6.4","0.7571428571428571","5.442857142857143","3.9428571428571435","3.542857142857143","16.442857142857143","3.8571428571428568","0.07142857142857142","9.285714285714286","0.17142857142857143","1.8142857142857143","4.371428571428572","2.4857142857142853","0.0","0.0","1.342857142857143","0.057142857142857155","0.0","0.0","0.0","1.7857142857142858","0.0","0.0","0.057142857142857155","0.0","2.742857142857143","0.0","0.0","7.82857142857143","3.828571428571429","0.48571428571428577","0.2571428571428572","0.0","0.0","0.21428571428571427","17.085714285714285","0.0","4.042857142857143","19.714285714285715","2.5142857142857147","0.41428571428571426","9.114285714285716","3.6857142857142855","3.4142857142857146","0.4999999999999999","0.14285714285714285"
"Tanamalwila","11.974980556471605","6.926709383357142","0.0","0.5292603501861072","3.4165150502782886","3.7644871724910436","14.06064918224399","3.378568167147007","1.705829992365662","6.732861006559194","2.514639959366318","6.210746774940367","0.5685168366701617","0.2652573796799913","23.36813348880603","0.0","22.78986437256073","7.553753443248361","4.479754336444298","5.240783855164263","0.1249642493494975","2.6440172207590638","1.7818893411649184","0.6808592201673219","0.0","0.0","0.10610295187199652","0.11761341115246825","0.27565643238859744","1.1063011486529044","0.5305147593599826","0.0","0.0","0.0","0.4350221026751857","0.0","1.8280059410122311","0.0661575437732634","0.0","0.08085922016732193","0.06248212467474875","10.076693076235037","3.304370863562036","19.905011113846662","0.5990933130578852","8.143055339638051","27.258095204026873","2.56594630129467","10.354136791112493","7.978935457925296","0.145700637738969","0.38959442444255105"
"Giribawa","6.858122128521005","6.160072899840181","0.0","0.788563321289841","0.11771667415654412","2.425380042889029","2.704940489629834","2.191972157789114","1.4903024177494268","1.0278987982993328","4.051316137334405","3.647218685103456","3.9318846918754957","0.004386936687349899","4.3121294560790435","0.1254181012355016","3.986253472562161","4.185262429466381","9.342596204163762","1.1007820167509626E-4","0.010109225079436556","2.8033357164289163","2.7075090426000274","0.12999026650078585","3.669273389169876E-5","0.19359221259306852","5.6555857571620685","10.337143952538277","13.783490430870035","26.035995927659602","7.881164873976838","0.2056422827329859","0.0","0.0","2.5321934439188793","11.131824012692505","3.403914239205223","0.06135787039970754","0.0","2.546425403138416","7.362422718500969","53.46558565239634","77.86683829300917","46.41454366680869","5.701966404131582","0.8401173816245531","5.59524106135416","6.964104328504961","2.399233450180944","3.445243525555909","0.03100209868258288","0.008773873374699799"
"Akurana","13.667138505418237","17.06143292315319","0.9572358404158603","10.872079454339595","0.0","7.240862959804748","5.630379645077816","0.3049162159079535","5.092508951315097","2.0611084731611147","1.2687380052920862","0.7423467263190596","1.106052782343656","2.3930896010396507","14.725512895196669","0.14076997653174417","8.06841355530001","5.506145765616658","10.26653708853402","0.164445956354882","0.5594387401007956","10.577272637139687","9.135459077445242","9.808069715482583","15.743251826035689","2.176367537423058","7.658161707292152","4.770477971538875","1.6329317277682325","2.9857370358008186","9.413566581115093","0.08446198591904652","0.019086196834131226","0.12669297887856976","6.523237779398395","4.148304542462841","15.218693496582452","2.261827606331737","0.0","0.028153995306348836","0.5490029084738023","19.180818836965994","0.10730508213889532","18.054683757725446","1.8433200762952888","0.8140295145532375","12.04339030948176","3.910088631548384","2.13654816078101","5.757492040148336","0.9095307319103636","0.012731714584931888"
"Piliyandala","3.257142857142857","4.5","0.0","0.05714285714285715","0.0","16.042857142857144","10.485714285714286","4.571428571428571","0.0","3.1714285714285717","2.6571428571428575","3.042857142857143","2.1857142857142855","0.07142857142857142","21.8","0.0","2.3714285714285714","15.97142857142857","1.8285714285714287","10.042857142857143","1.9428571428571428","16.185714285714287","6.0","9.62857142857143","2.1285714285714286","18.87142857142857","0.41428571428571426","0.942857142857143","17.17142857142857","16.185714285714283","1.8714285714285717","0.0","0.7571428571428571","0.19999999999999998","5.028571428571428","9.742857142857144","14.428571428571429","4.985714285714286","1.3714285714285714","2.7285714285714286","6.257142857142858","26.842857142857145","0.2571428571428572","20.485714285714288","5.028571428571429","0.2571428571428572","4.414285714285715","4.757142857142858","0.028571428571428574","3.0571428571428574","0.0","0.0"
"Tissamaharama","7.617208759438481","3.3023030052718774","0.0","2.2703452050432804","0.0021939872708416344","3.64255052972923","19.824135758654293","0.34412447711918187","0.058192155402824894","4.514789922540504","5.598943888114968","0.7596230166664173","0.8998909819989644","1.7034062661813932E-4","2.283352415291841","0.0","2.641428739068566","1.8317806459769148","2.2013082160124275","4.5578651013997185","0.8281762383176745","5.054948869872014","1.7422779847266412","2.1706790726714518","0.0","1.0138019469061188","6.813625064725572E-5","0.0","0.32841471519494","3.3983783572345954","3.4068125323627864E-4","0.0","0.028557801321299127","0.0","0.07167386193090156","0.8281762383176745","5.6547240202448785","5.9543015754908675","0.0","0.41408811915883725","0.5711560264259824","4.3452623525049905","1.1154372169216529","16.992821715049942","68.85956881049154","128.6829706762213","212.8804328477417","184.3080887560551","2.459575321290964","1.375537187342601","1.0852782137101435","0.7710606356750762"
"Ridigama","5.563572508494422","3.6795102999661067","2.3331233371336397","1.0335643291529963","3.266372671987096","6.99937001140092","5.720791529415311","1.9313076512939575","5.941584000740859","1.6850335212631844","7.632946563561803","14.618282856116641","1.9898618712808025","2.4886648929425492","5.311813710010705","8.541823773172604","6.420073154030312","3.2033032124617016","4.680593503592431","8.90475407006006","1.3609886133279565","16.177481171530925","19.59677295131633","4.364304048797546","2.16237553015617","3.6931030267928313","4.738973775738145","6.471542346140501","0.2383052342949317","15.22713467780143","5.7991932378290825","22.37206044384812","0.4147774821570916","2.2812761518640037","2.0011095334625706","0.85694069564501","2.4673552658196147","0.8372333117662588","1.3739504096453656","2.059387311994009","10.506784140405479","3.8553628984166006","0.9850965201230925","3.84175983240246","2.1717943415801324","0.3414448381029192","2.3168564445340576","13.14659006624055","3.2517211875498204","0.5368299306808","16.655908267870707","4.134813025253507"
"Mallawapitiya","17.71659491242563","11.383950294818796","0.0","3.437801955096871","0.0","0.057057911389231705","9.956938664101948","0.048036095808470576","0.6253852554080368","0.1439890508491169","8.819417605345377","11.399444494775588","12.24092263120346","0.0","15.16504710804694","0.21192985146618304","6.461110007795676","7.734985196715506","28.453508478239314","0.0017986789302091553","0.061958249674018986","9.915125276944913","7.37019541454954","13.050541148827447","1.7882251044279138","3.4112398307747145","2.9581254947588658","1.8612385923949246","2.518933672867532","5.1025860085212615","2.9404328395436505","0.01888612876719613","8.993394651045777E-4","0.020879833419607717","2.478310381660199","7.784912919132471","13.354233590068436","5.807905427009124","0.020684807697405286","0.5183447358899719","1.060383379875007","35.881588786034","0.08729956473200448","8.881625219599366","0.3382472547324226","2.8409628133410663","24.23547906584359","1.6849596688087143","1.7623712840999972","3.9526105469181445","0.0026980183953137326","0.0035973578604183106"
"Padiyatalwa","12.87123800832223","17.38365334786734","7.334094433213882","33.84001480734327","3.16890189740663","5.859251969897404","12.98330261197951","0.04432885988763624","7.106035621130752","11.165824738269626","0.9958181564752385","0.4729015119650677","1.5420157902407503","0.1917959531898968","3.5194612876737157","0.20109613768489676","0.27441675168536717","1.413225308887227","5.3313617215871325","1.621338508898144","0.0","1.076693790460727","0.0","0.01899808280898696","0.2779858373879455","0.3205633041938192","3.9403488711289576","0.14566705315980366","0.0","0.4512893221257413","1.2754717562094993","3.4517122198369248","0.01477628662921208","0.06754873887639808","5.4648204118365316","3.504205762371453","0.00422179617977488","0.0","0.0","0.0","0.41402145993949335","10.778665834768807","1.9157263048141284","7.025669360581666","4.946942610938695","1.0587734837049305","9.077219331795188","12.04237306853952","24.15406652351357","6.356805204458575","7.081706728362605","5.521175567751792"
"Pothuvil","30.012709845372168","16.98772973990048","0.6906347272766394","16.716465750148412","1.2304326637257865","11.063042772653109","23.581398011101086","0.13554075878751365","10.775181885543654","5.82806756502488","2.317123832726803","5.406843364329448","0.0968148277053669","0.0","0.0","0.0","0.07745186216429353","0.4550296902152244","3.1514666202606794","0.7572688230294946","0.0","0.7941026751509153","0.04840741385268345","0.02904444831161007","0.06777037939375682","0.5228000696089813","0.0968148277053669","2.023429899042168","0.0","0.0","0.9681482770536689","1.0746445875295725","0.0","0.0","0.6099334145438114","1.8491632091725079","0.05808889662322015","0.0","0.0","0.0","6.738312008293535","5.024689557908542","2.62141444485597","3.8016401471874515","0.3098074486571741","0.0","9.13894442838789","18.40986913626991","28.647553905791426","2.4203706926341724","7.062281796010953","2.427278335237521"
