Station_Id , obs_val
43441,13.5,
43441,13.428571428571429,
43441,0.0,
43441,0.9000000000000001,
43441,0.0,
43441,0.18571428571428572,
43441,6.814285714285715,
43441,0.5571428571428572,
43441,1.0857142857142856,
43441,0.5714285714285714,
43441,6.6,
43441,4.642857142857143,
43441,10.0,
43441,0.0,
43441,7.514285714285713,
43441,2.542857142857143,
43441,8.857142857142858,
43441,12.400000000000002,
43441,16.114285714285714,
43441,0.028571428571428574,
43441,0.7714285714285715,
43441,10.085714285714287,
43441,6.671428571428572,
43441,10.799999999999999,
43441,0.6428571428571429,
43441,3.7714285714285714,
43441,1.5571428571428574,
43441,0.7142857142857143,
43441,1.2571428571428573,
43441,5.457142857142857,
43441,2.085714285714286,
43441,0.3,
43441,0.014285714285714287,
43441,0.05714285714285715,
43441,1.4285714285714286,
43441,10.714285714285712,
43441,15.442857142857145,
43441,5.885714285714285,
43441,0.32857142857142857,
43441,0.41428571428571426,
43441,1.757142857142857,
43441,33.57142857142857,
43441,0.8857142857142856,
43441,6.085714285714286,
43441,0.2285714285714286,
43441,7.914285714285714,
43441,18.257142857142856,
43441,1.3857142857142857,
43441,0.5571428571428572,
43441,3.0285714285714285,
43441,0.04285714285714286,
43441,0.05714285714285715,
